X,Y,tunniste,objektinVoimassaoloaika,haetunDatanVoimassaoloaika,rata,ratanumero,ratakm,pituus,seuraavaKilometrimerkki,icon_url
24.5698723686577,65.7426362728614,1.2.246.586.1.41.1008593158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","859","1004",1.2.246.586.1.41.1008603158072,./0.png
24.580508116288,65.7311153774089,1.2.246.586.1.41.1008593486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","859","1000",1.2.246.586.1.41.1008603486007,./0.png
27.1401340778007,64.5579283725908,1.2.246.586.1.41.1008593486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","859","999",1.2.246.586.1.41.1008603486513,./0.png
0,0,1.2.246.586.1.41.10086021186820810228042,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820810228042,KEM PAJ,"860","1000",1.2.246.586.1.41.10086121186820810228042,./0.png
28.3096299035251,64.0728004306337,1.2.246.586.1.41.1008603158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","860","1000",1.2.246.586.1.41.1008613158070,./0.png
24.5686266720216,65.7515894884509,1.2.246.586.1.41.1008603158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","860","1001",1.2.246.586.1.41.1008613158072,./0.png
24.5876171344496,65.7232024978288,1.2.246.586.1.41.1008603486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","860","1000",1.2.246.586.1.41.1008613486007,./0.png
27.1609681742643,64.5576611963895,1.2.246.586.1.41.1008603486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","860","1000",1.2.246.586.1.41.1008613486513,./0.png
0,0,1.2.246.586.1.41.10086121186820810228042,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820810228042,KEM PAJ,"861","1000",1.2.246.586.1.41.10086221186820810228042,./0.png
28.3104370114823,64.0817642771466,1.2.246.586.1.41.1008613158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","861","1000",1.2.246.586.1.41.1008623158070,./0.png
24.5670263767995,65.7605259512939,1.2.246.586.1.41.1008613158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","861","1000",1.2.246.586.1.41.1008623158072,./0.png
24.5982459067148,65.7154950235788,1.2.246.586.1.41.1008613486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","861","1000",1.2.246.586.1.41.1008623486007,./0.png
27.1802107469513,64.5544360448286,1.2.246.586.1.41.1008613486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","861","1000",1.2.246.586.1.41.1008623486513,./0.png
0,0,1.2.246.586.1.41.10086221186820810228042,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820810228042,KEM PAJ,"862","1000",1.2.246.586.1.41.10086321186820810228042,./0.png
28.3112651095125,64.0907187898829,1.2.246.586.1.41.1008623158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","862","1000",1.2.246.586.1.41.1008633158070,./0.png
24.5665459959482,65.7694901727543,1.2.246.586.1.41.1008623158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","862","1003",1.2.246.586.1.41.1008633158072,./0.png
24.6028983709178,65.7072945521677,1.2.246.586.1.41.1008623486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","862","1000",1.2.246.586.1.41.1008633486007,./0.png
0,0,1.2.246.586.1.41.1008623486008,2017/06/26 21:00:00,2017/06/26 21:00:00,1.2.246.586.1.45.3486008,"518","862","1000",1.2.246.586.1.41.1008633486008,./0.png
27.1986987614578,64.550289042529,1.2.246.586.1.41.1008623486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","862","999",1.2.246.586.1.41.1008633486513,./0.png
0,0,1.2.246.586.1.41.10086318377577189093944,2017/06/18 21:00:00,2017/06/18 21:00:00,1.2.246.586.1.45.18377577189093944,AJO 028,"863","1000",1.2.246.586.1.41.10086418377577189093944,./0.png
0,0,1.2.246.586.1.41.10086321186820810228042,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820810228042,KEM PAJ,"863","1000",1.2.246.586.1.41.10086421186820810228042,./0.png
28.3120789859414,64.0996735150266,1.2.246.586.1.41.1008633158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","863","1000",1.2.246.586.1.41.1008643158070,./0.png
24.5652658734186,65.7784681307829,1.2.246.586.1.41.1008633158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","863","998",1.2.246.586.1.41.1008643158072,./0.png
24.5975186426832,65.6986129276865,1.2.246.586.1.41.1008633486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","863","1000",1.2.246.586.1.41.1008643486007,./0.png
24.6107970408712,65.7009663001171,1.2.246.586.1.41.1008633486008,2017/06/26 21:00:00,2017/06/26 21:00:00,1.2.246.586.1.45.3486008,"518","863","1000",1.2.246.586.1.41.1008643486008,./0.png
27.2171587517011,64.5461444356046,1.2.246.586.1.41.1008633486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","863","1000",1.2.246.586.1.41.1008643486513,./0.png
24.5999776521471,65.6958665344179,1.2.246.586.1.41.10086418377577189093944,2017/06/18 21:00:00,2017/07/13 21:00:00,1.2.246.586.1.45.18377577189093944,AJO 028,"864","1000",1.2.246.586.1.41.10086518377577189093944,./0.png
0,0,1.2.246.586.1.41.10086421186820810228042,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820810228042,KEM PAJ,"864","1000",1.2.246.586.1.41.10086521186820810228042,./0.png
28.3128912273366,64.1086282327287,1.2.246.586.1.41.1008643158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","864","1000",1.2.246.586.1.41.1008653158070,./0.png
24.5637840454107,65.7873946658421,1.2.246.586.1.41.1008643158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","864","1001",1.2.246.586.1.41.1008653158072,./0.png
24.5894606095933,65.6904399365736,1.2.246.586.1.41.1008643486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","864","1000",1.2.246.586.1.41.1008653486007,./0.png
24.6290637905734,65.6978197825991,1.2.246.586.1.41.1008643486008,2017/06/26 21:00:00,2017/06/26 21:00:00,1.2.246.586.1.45.3486008,"518","864","1000",1.2.246.586.1.41.1008653486008,./0.png
27.2356424418427,64.54198983517,1.2.246.586.1.41.1008643486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","864","1001",1.2.246.586.1.41.1008653486513,./0.png
24.615259099516,65.690225741883,1.2.246.586.1.41.10086518377577189093944,2017/06/18 21:00:00,2017/07/13 21:00:00,1.2.246.586.1.45.18377577189093944,AJO 028,"865",,,./0.png
0,0,1.2.246.586.1.41.10086521186820810228042,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820810228042,KEM PAJ,"865","1000",1.2.246.586.1.41.10086621186820810228042,./0.png
28.3112823313876,64.1174868234257,1.2.246.586.1.41.1008653158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","865","1000",1.2.246.586.1.41.1008663158070,./0.png
24.5466802116798,65.7922132281176,1.2.246.586.1.41.1008653158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","865","980",1.2.246.586.1.41.1008663158072,./0.png
24.5773036092703,65.6831327424758,1.2.246.586.1.41.1008653486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","865","1000",1.2.246.586.1.41.1008663486007,./0.png
24.6387610994164,65.6900507152437,1.2.246.586.1.41.1008653486008,2017/06/26 21:00:00,2017/06/26 21:00:00,1.2.246.586.1.45.3486008,"518","865",,,./0.png
24.5466747528699,65.7922131405493,1.2.246.586.1.41.1008653486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","865","980",1.2.246.586.1.41.1008663486257,./0.png
27.2538191181584,64.5376046957809,1.2.246.586.1.41.1008653486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","865","999",1.2.246.586.1.41.1008663486513,./0.png
0,0,1.2.246.586.1.41.10086621186820810228042,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.21186820810228042,KEM PAJ,"866",,,./0.png
28.3014890464983,64.1253492891768,1.2.246.586.1.41.1008663158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","866","1000",1.2.246.586.1.41.1008673158070,./0.png
24.5306434490244,65.7979782266558,1.2.246.586.1.41.1008663158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","866","1002",1.2.246.586.1.41.1008673158072,./0.png
24.5644098624839,65.6762660683167,1.2.246.586.1.41.1008663486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","866","1000",1.2.246.586.1.41.1008673486007,./0.png
24.5306434490244,65.7979782266558,1.2.246.586.1.41.1008663486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","866","1002",1.2.246.586.1.41.1008673486257,./0.png
27.2708582803587,64.532463491595,1.2.246.586.1.41.1008663486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","866","1000",1.2.246.586.1.41.1008673486513,./0.png
28.2897973452063,64.1326666040798,1.2.246.586.1.41.1008673158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","867","1000",1.2.246.586.1.41.1008683158070,./0.png
24.5305805456752,65.8055881964185,1.2.246.586.1.41.1008673158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","867","1000",1.2.246.586.1.41.1008683158072,./0.png
24.5436194119831,65.6738495925569,1.2.246.586.1.41.1008673486007,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486007,"517","867",,,./0.png
24.5106354406179,65.8015491454327,1.2.246.586.1.41.1008673486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","867","1001",1.2.246.586.1.41.1008683486257,./0.png
27.287908499473,64.5273130839198,1.2.246.586.1.41.1008673486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","867","1000",1.2.246.586.1.41.1008683486513,./0.png
28.2794283391343,64.140370655468,1.2.246.586.1.41.1008683158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","868","999",1.2.246.586.1.41.1008693158070,./0.png
24.5418993488894,65.8132336098362,1.2.246.586.1.41.1008683158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","868","999",1.2.246.586.1.41.1008693158072,./0.png
24.490132536686,65.8046861718697,1.2.246.586.1.41.1008683486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","868","1000",1.2.246.586.1.41.1008693486257,./0.png
27.3042867100321,64.5218201441727,1.2.246.586.1.41.1008683486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","868","999",1.2.246.586.1.41.1008693486513,./0.png
0,0,1.2.246.586.1.41.1008683486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","868","1000",1.2.246.586.1.41.1008693486515,./0.png
28.273313610183,64.1488673067553,1.2.246.586.1.41.1008693158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","869","1000",1.2.246.586.1.41.1008703158070,./0.png
24.5478147769519,65.8218549341187,1.2.246.586.1.41.1008693158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","869","1000",1.2.246.586.1.41.1008703158072,./0.png
24.4697164884227,65.8078962739437,1.2.246.586.1.41.1008693486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","869","1000",1.2.246.586.1.41.1008703486257,./0.png
27.3168316785861,64.5146782900642,1.2.246.586.1.41.1008693486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","869","1000",1.2.246.586.1.41.1008703486513,./0.png
28.273313610183,64.1488673067553,1.2.246.586.1.41.1008693486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","869","990",1.2.246.586.1.41.1008703486515,./0.png
28.273342363524,64.157658815211,1.2.246.586.1.41.1008703158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","870","1000",1.2.246.586.1.41.1008713158070,./0.png
24.5536793086511,65.8304948687822,1.2.246.586.1.41.1008703158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","870","1000",1.2.246.586.1.41.1008713158072,./0.png
24.4493003313851,65.8111039775962,1.2.246.586.1.41.1008703486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","870","1001",1.2.246.586.1.41.1008713486257,./0.png
27.3295962536955,64.5076008781495,1.2.246.586.1.41.1008703486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","870","1000",1.2.246.586.1.41.1008713486513,./0.png
28.2735973362776,64.1404689656586,1.2.246.586.1.41.1008703486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","870","1000",1.2.246.586.1.41.1008713486515,./0.png
28.2787756372667,64.1663246608592,1.2.246.586.1.41.1008713158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","871","1000",1.2.246.586.1.41.1008723158070,./0.png
24.560057622272,65.8390724071343,1.2.246.586.1.41.1008713158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","871","1000",1.2.246.586.1.41.1008723158072,./0.png
24.428187491145,65.812668289062,1.2.246.586.1.41.1008713486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","871","1000",1.2.246.586.1.41.1008723486257,./0.png
27.3464946206801,64.5023851454017,1.2.246.586.1.41.1008713486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","871","1000",1.2.246.586.1.41.1008723486513,./0.png
28.2555125828094,64.13648294929,1.2.246.586.1.41.1008713486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","871","1000",1.2.246.586.1.41.1008723486515,./0.png
28.2842132879192,64.1749904371557,1.2.246.586.1.41.1008723158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","872","1000",1.2.246.586.1.41.1008733158070,./0.png
24.5688719566426,65.8472786968183,1.2.246.586.1.41.1008723158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","872","1000",1.2.246.586.1.41.1008733158072,./0.png
24.4074612497456,65.8154452606752,1.2.246.586.1.41.1008723486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","872","1000",1.2.246.586.1.41.1008733486257,./0.png
27.3637740048373,64.4973856188104,1.2.246.586.1.41.1008723486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","872","999",1.2.246.586.1.41.1008733486513,./0.png
28.238199089897,64.1316783913743,1.2.246.586.1.41.1008723486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","872","1000",1.2.246.586.1.41.1008733486515,./0.png
28.2929183184045,64.1830520151492,1.2.246.586.1.41.1008733158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","873","1000",1.2.246.586.1.41.1008743158070,./0.png
24.5776877068273,65.8554824537676,1.2.246.586.1.41.1008733158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","873","1000",1.2.246.586.1.41.1008743158072,./0.png
24.3868902565933,65.8184810212135,1.2.246.586.1.41.1008733486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","873","1002",1.2.246.586.1.41.1008743486257,./0.png
27.3810380907097,64.4923863246045,1.2.246.586.1.41.1008733486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","873","1001",1.2.246.586.1.41.1008743486513,./0.png
28.2206435731485,64.1271219566594,1.2.246.586.1.41.1008733486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","873","1000",1.2.246.586.1.41.1008743486515,./0.png
28.2959931171416,64.1916076748368,1.2.246.586.1.41.1008743158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","874","1000",1.2.246.586.1.41.1008753158070,./0.png
24.5865323289635,65.8636917119222,1.2.246.586.1.41.1008743158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","874","1000",1.2.246.586.1.41.1008753158072,./0.png
24.3662782987731,65.8215118377861,1.2.246.586.1.41.1008743486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","874","1000",1.2.246.586.1.41.1008753486257,./0.png
27.3980112547789,64.4871946597794,1.2.246.586.1.41.1008743486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","874","999",1.2.246.586.1.41.1008753486513,./0.png
28.2015738359554,64.1238552628,1.2.246.586.1.41.1008743486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","874","1000",1.2.246.586.1.41.1008753486515,./0.png
28.2922721279281,64.2004294977297,1.2.246.586.1.41.1008753158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","875","1000",1.2.246.586.1.41.1008763158070,./0.png
24.592758482614,65.8722798621409,1.2.246.586.1.41.1008753158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","875","1000",1.2.246.586.1.41.1008763158072,./0.png
24.3457587333588,65.8245894895794,1.2.246.586.1.41.1008753486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","875","999",1.2.246.586.1.41.1008763486257,./0.png
27.4140128042703,64.4814858187588,1.2.246.586.1.41.1008753486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","875","1000",1.2.246.586.1.41.1008763486513,./0.png
28.1811783648565,64.1243049540241,1.2.246.586.1.41.1008753486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","875","1000",1.2.246.586.1.41.1008763486515,./0.png
28.2885414061399,64.2092507803439,1.2.246.586.1.41.1008763158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","876","1000",1.2.246.586.1.41.1008773158070,./0.png
24.5980821074371,65.8809826911505,1.2.246.586.1.41.1008763158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","876","1001",1.2.246.586.1.41.1008773158072,./0.png
24.3256391386644,65.828085386353,1.2.246.586.1.41.1008763486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","876","999",1.2.246.586.1.41.1008773486257,./0.png
27.4309665809386,64.476387266076,1.2.246.586.1.41.1008763486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","876","1000",1.2.246.586.1.41.1008773486513,./0.png
28.1608225254163,64.1254821868979,1.2.246.586.1.41.1008763486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","876","1000",1.2.246.586.1.41.1008773486515,./0.png
28.2848107340442,64.2180720247069,1.2.246.586.1.41.1008773158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","877","1000",1.2.246.586.1.41.1008783158070,./0.png
24.6066076355809,65.8891355389555,1.2.246.586.1.41.1008773158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","877","1000",1.2.246.586.1.41.1008783158072,./0.png
24.3046473517401,65.8302781013911,1.2.246.586.1.41.1008773486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","877","1002",1.2.246.586.1.41.1008783486257,./0.png
27.4508570292213,64.473741690049,1.2.246.586.1.41.1008773486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","877","1000",1.2.246.586.1.41.1008783486513,./0.png
28.1404466639035,64.1265854908612,1.2.246.586.1.41.1008773486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","877","1000",1.2.246.586.1.41.1008783486515,./0.png
28.2810671163448,64.2268932571155,1.2.246.586.1.41.1008783158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","878","1000",1.2.246.586.1.41.1008793158070,./0.png
24.6243644682963,65.8943147683783,1.2.246.586.1.41.1008783158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","878","1000",1.2.246.586.1.41.1008793158072,./0.png
24.2862798547468,65.8345605290513,1.2.246.586.1.41.1008783486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","878","999",1.2.246.586.1.41.1008793486257,./0.png
27.4690654625316,64.4696195548227,1.2.246.586.1.41.1008783486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","878","1000",1.2.246.586.1.41.1008793486513,./0.png
28.1199316758679,64.1263353790705,1.2.246.586.1.41.1008783486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","878","1000",1.2.246.586.1.41.1008793486515,./0.png
28.2716976478933,64.2347859595949,1.2.246.586.1.41.1008793158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","879","1000",1.2.246.586.1.41.1008803158070,./0.png
24.6424831018744,65.8993055092522,1.2.246.586.1.41.1008793158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","879","1000",1.2.246.586.1.41.1008803158072,./0.png
24.2696797523008,65.8403819169735,1.2.246.586.1.41.1008793486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","879","999",1.2.246.586.1.41.1008803486257,./0.png
27.4852519074713,64.4640400855565,1.2.246.586.1.41.1008793486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","879","1000",1.2.246.586.1.41.1008803486513,./0.png
28.0994197485152,64.1260415405212,1.2.246.586.1.41.1008793486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","879","1000",1.2.246.586.1.41.1008803486515,./0.png
28.259743513781,64.2420934947926,1.2.246.586.1.41.1008803158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","880","1000",1.2.246.586.1.41.1008813158070,./0.png
24.6522464790491,65.9073058471196,1.2.246.586.1.41.1008803158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","880","999",1.2.246.586.1.41.1008813158072,./0.png
24.2551342801378,65.8469192286627,1.2.246.586.1.41.1008803486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","880","1000",1.2.246.586.1.41.1008813486257,./0.png
27.4887864113294,64.4553597957719,1.2.246.586.1.41.1008803486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","880","1000",1.2.246.586.1.41.1008813486513,./0.png
28.0789141450735,64.1256768716352,1.2.246.586.1.41.1008803486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","880","602",1.2.246.586.1.41.1008813486515,./0.png
28.2477707384445,64.249396748449,1.2.246.586.1.41.1008813158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","881","1000",1.2.246.586.1.41.1008823158070,./0.png
24.6607603088316,65.9155465302546,1.2.246.586.1.41.1008813158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","881","1001",1.2.246.586.1.41.1008823158072,./0.png
24.2350173514975,65.849137482215,1.2.246.586.1.41.1008813486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","881","999",1.2.246.586.1.41.1008823486257,./0.png
27.4803161100747,64.447315632403,1.2.246.586.1.41.1008813486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","881","999",1.2.246.586.1.41.1008823486513,./0.png
28.0721883855487,64.1211461796726,1.2.246.586.1.41.1008813486515,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486515,"533","881",,,./0.png
28.2358121971028,64.2567057195441,1.2.246.586.1.41.1008823158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","882","1000",1.2.246.586.1.41.1008833158070,./0.png
24.6675290360128,65.9240848147193,1.2.246.586.1.41.1008823158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","882","1000",1.2.246.586.1.41.1008833158072,./0.png
24.213423119052,65.8505160268474,1.2.246.586.1.41.1008823486257,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486257,"521","882","999",1.2.246.586.1.41.1008833486257,./0.png
27.4751837371471,64.438885652387,1.2.246.586.1.41.1008823486513,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486513,"531","882","1004",1.2.246.586.1.41.1008833486513,./0.png
28.2266031814501,64.264726121515,1.2.246.586.1.41.1008833158070,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158070,"006","883","1000",1.2.246.586.1.41.1008843158070,./0.png
24.6764480912805,65.932215836148,1.2.246.586.1.41.1008833158072,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3158072,"008","883","1000",1.2.246.586.1.41.1008843158072,./0.png
0,0,1.2.246.586.1.41.1008833486003,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486003,"513","883","1000",1.2.246.586.1.41.1008843486003,./0.png
0,0,1.2.246.586.1.41.1008833486256,1921/12/31 22:00:00,1921/12/31 22:00:00,1.2.246.586.1.45.3486256,"520","883","1127",1.2.246.586.1.41.1008843486256,./0.png
24.19152747306,65.8507757912342,1.2.246.586.1.41.1008833486257,1921/12/31 22:00:00,2021/05/13 21:00:00,1.2.246.586.1.45.3486257,"521","883","1000",1.2.246.586.1.41.1008843486257,./0.png
