X,Y,id,oid,tila,janteet,alittav_va,alittav_v0,maaraava_j,hyodylline,hyodyllin0,nykyinen_o,katuosoitt,keskipiste,keskipist0,keskipist1,kokonaispi,tunnus,rataosoitt,sijaintiku,tieosoitte,nimi,nykyinenku,vesivaylao,epajatkuvu,painorajoi,paivitetty,korkeusraj,kayttotark,rakenneluo,sijaintisu,vaylanpito,icon_url
24.445411887263,65.8257139504872,"845928",1.2.246.578.1.15.1402110,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen vinojalkainen laattakehä,lyhenne:Bvlk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.3,yksikko:metri,kohtisuoraPituus:arvo:6.3,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksi",,,"1","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"383291","7302858","lat:65.8257139483453,lon:24.445411885069","arvo:10.46,yksikko:metri",L-2110,,"tunnus:851,nimi:Tornio","sijainti:alittava,tienumero:29,tieosa:1,etaisyys:2367,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus",Heikinjuntin alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta,tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:S,nimi:S","tunnus:TIE,nimi:Tieverkko",./0.png
24.5674988786545,65.8460068951062,"846435",1.2.246.578.1.15.1402323,kaytossa,"numero:1,rakennetyypit:nimi:Kivinen holvi,lyhenne:Kh,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:3.5,yksikko:metri",,,"1","arvo:13.8,yksikko:metri","arvo:13.8,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"388954","7304897","lat:65.8460068929724,lon:24.5674988771313","arvo:12,yksikko:metri",L-2323,"ratanumero:008,ratakilometri:871,etaisyys:832,sijaintiraide:008 YV-KJÄ,nimi:Laurila-Kemijärvi,sijainti:oletus","tunnus:241,nimi:Keminmaa",,Saviojan ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1",sijainti:alittava,,,2022-05-23,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1988119847621,65.841898582375,"846372",1.2.246.578.1.15.1402165,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laattakehä,lyhenne:Blk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:7.99,yksikko:metri,kohtisuoraPituus:arvo:7.6,yksikko:metri,vapaaaukko:mitta:arvo:7.47,yksikko:metri,kohtisuoraMitta:arvo:7.1,yksikko:metri",,,"1","arvo:7.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"372111","7305141","lat:65.8418985802078,lon:24.1988119804628","arvo:10.14,yksikko:metri",L-2165,,"tunnus:851,nimi:Tornio","tienumero:19526,tieosa:2,etaisyys:1175,ajorata:2,nimi:Raumo pt,sijainti:oletus,sijainti:alittava,tienumero:70029,tieosa:935,etaisyys:1274,ajorata:0,sijainti:alittava",Röyttän alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-02-16,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:E,nimi:E","tunnus:TIE,nimi:Tieverkko",./0.png
24.2628891406381,65.8359371601213,"846583",1.2.246.578.1.15.1402126,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laattakehä,lyhenne:Blk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:8.33,yksikko:metri,kohtisuoraPituus:arvo:8.33,yksikko:metri,vapaaaukko:mitta:arvo:8,yksikko:metri,kohtisuoraMitta:arvo:8,yksikko:metri,ali",,,"1","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"375006","7304348","lat:65.8359371579621,lon:24.2628891370023","arvo:18.19,yksikko:metri",L-2126,,"tunnus:851,nimi:Tornio","nimi:Närhiläntie,sijainti:alittava,tienumero:29,tieosa:2,etaisyys:772,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus",Lakkasaaren alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-01-26,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta,tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:N,nimi:N","tunnus:TIE,nimi:Tieverkko",./0.png
24.2000957378152,65.8152187219889,"846664",1.2.246.578.1.15.1402179,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen vinojalkainen laattakehä,lyhenne:Bvlk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.3,yksikko:metri,kohtisuoraPituus:arvo:6.3,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksi",,,"1","arvo:9.7,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"372037","7302167","lat:65.8152187198217,lon:24.200095733532","arvo:9.8,yksikko:metri",L-2179,,"tunnus:851,nimi:Tornio","sijainti:alittava,tienumero:70922,tieosa:902,etaisyys:32,ajorata:0,sijainti:alittava,tienumero:922,tieosa:1,etaisyys:2907,ajorata:0,nimi:Tornio-Röyttä,sijainti:oletus",Kipusen alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-05-18,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.4236704222946,65.8258972452917,"846751",1.2.246.578.1.15.1402115,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen palkki, elementtirakenteinen,lyhenne:jBp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:25.1,yksikko:metri,kohtisuoraPituus:arvo:25.1,yksikko:metri,vapaaaukko:mitta:arvo:24.5,yksikko:metri,kohtisuoraMit",,,"1","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"382299","7302919","lat:65.825897243148,lon:24.423670419959","arvo:32,yksikko:metri",L-2115,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:1,etaisyys:3351,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus",Tieksojoen silta,nimi:Lapin ELY-keskus,"nimi:Tieksojoki,sijainti:alittava",,,2022-01-26,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta","tunnus:N,nimi:N","tunnus:TIE,nimi:Tieverkko",./0.png
24.5184178869204,65.8590986944392,"861311",1.2.246.578.1.15.1405089,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen putki,lyhenne:Tputki,jannetyyppi:nimi:Tavallinen,tunnus:11,vapaaaukko:mitta:arvo:3,yksikko:metri,alikulkukorkeus:arvo:0,yksikko:metri",,,"1","arvo:14.5,yksikko:metri",,nimi:Kemin kaupunki,,"386772","7306443","lat:65.8590986923024,lon:24.5184178851507","arvo:3.02,yksikko:metri",L-5089,,"tunnus:240,nimi:Kemi",,Kurimohaaran silta I,nimi:Kemin kaupunki,,,,2021-02-24,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,,./0.png
24.5179371849976,65.7973353613726,"847370",1.2.246.578.1.15.1402106,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen jatkuva palkki,lyhenne:jBjp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:18,yksikko:metri,kohtisuoraPituus:arvo:15.25,yksikko:metri,vapaaaukko:mitta:arvo:16.56,yksikko:metri,kohtisuoraMitta:arvo:14.05",,,"1","arvo:20.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"386478","7299564","lat:65.7973353592358,lon:24.5179371832268","arvo:127.49,yksikko:metri",L-2106,,"tunnus:241,nimi:Keminmaa","tienumero:921,tieosa:1,etaisyys:2360,ajorata:1,nimi:Lautiosaari-Tornio,sijainti:oletus,tienumero:29509,tieosa:12,etaisyys:297,ajorata:0,sijainti:alittava,tienumero:4,tieosa:426,etaisyys:5300,ajorata:2,nimi:Helsinki-Utsjoki,sijainti:alittava,tienumero:921",Käpylän risteyssilta,nimi:Lapin ELY-keskus,,,,2022-02-16,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.5253667179778,65.7924014645793,"847530",1.2.246.578.1.15.1401564,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bjl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:16,yksikko:metri,kohtisuoraPituus:arvo:14.39,yksikko:metri,vapaaaukko:mitta:arvo:15.05,yksikko:metri,kohtisuoraMitta:arvo:13.41,yksikk",,,"1","arvo:20.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"386796","7299001","lat:65.7924014624429,lon:24.5253667162464","arvo:81.6,yksikko:metri",L-1564,,"tunnus:241,nimi:Keminmaa","tienumero:19519,tieosa:1,etaisyys:515,ajorata:1,nimi:Pörhölä pt,sijainti:oletus,tienumero:4,tieosa:426,etaisyys:4635,ajorata:1,nimi:Helsinki-Utsjoki,sijainti:alittava,tienumero:19519,tieosa:1,etaisyys:515,ajorata:2,nimi:Pörhölä pt,sijainti:oletus,tienume",Jokisuuntien risteyssilta,nimi:Lapin ELY-keskus,,,,2022-02-16,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.4925415221681,65.8043096654403,"847651",1.2.246.578.1.15.1406018,poistettu,,,,,,,"nimi:Väylävirasto,yTunnus:1010547-1",,"385348","7300387","lat:65.8043096633018,lon:24.4925415202576",,L-6018,"ratanumero:521,ratakilometri:867,etaisyys:891,nimi:Laurila - Tornio - Kolari,sijainti:oletus","tunnus:241,nimi:Keminmaa","tienumero:9211,tieosa:1,etaisyys:286,sijainti:alittava,sijainti:alittava",Luikon alikulkusilta,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-02-08,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.2837261069976,65.8379961697444,"848456",1.2.246.578.1.15.1402121,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen ulokelaatta,lyhenne:Bul,jannetyyppi:nimi:Uloke,tunnus:12,pituus:arvo:2,yksikko:metri,kohtisuoraPituus:arvo:1.85,yksikko:metri,vapaaaukko:mitta:arvo:1.29,yksikko:metri,kohtisuoraMitta:arvo:1.2,yksikko:metri,aliku",,,"2","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"375967","7304536","lat:65.8379961675876,lon:24.2837261035579","arvo:22.8,yksikko:metri",L-2121,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:1,etaisyys:10026,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus",Kyläjoen silta,nimi:Lapin ELY-keskus,,,,2022-04-07,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta","tunnus:N,nimi:N","tunnus:TIE,nimi:Tieverkko",./0.png
24.2418386021178,65.8348770354636,"848875",1.2.246.578.1.15.1401774,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen palkki, puolielementtirakenteinen,lyhenne:jBp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:19.4,yksikko:metri,kohtisuoraPituus:arvo:18.15,yksikko:metri,vapaaaukko:mitta:arvo:18.7,yksikko:metri,kohtisu",,,"1","arvo:3.63,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"374040","7304272","lat:65.8348770333019,lon:24.2418385982743","arvo:86.6,yksikko:metri",L-1774,,"tunnus:851,nimi:Tornio","tienumero:70921,tieosa:945,etaisyys:2184,ajorata:0,nimi:*****,sijainti:oletus",Liakanjoen salmenk. JK ja PT silta,nimi:Lapin ELY-keskus,"nimi:Liakanjoki,sijainti:alittava","edeltavanJanteenNumero:1,pituus:arvo:0.6000000000000001,yksikko:metri,edeltavanJanteenNumero:2,pituus:arvo:0.6000000000000001,yksikko:metri,edeltavanJanteenNumero:3,pituus:arvo:0.6000000000000001,yksikko:metri",,2022-01-03,,"tunnus:20,nimi:Raittisilta,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. liikenteen tai karjan vesistön yli","tunnus:S,nimi:Silta",,,./0.png
24.4399625689814,65.8080713777409,"852430",1.2.246.578.1.15.1401075,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bjl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:12.8,yksikko:metri,kohtisuoraPituus:arvo:12.8,yksikko:metri,vapaaaukko:mitta:arvo:11.85,yksikko:metri,kohtisuoraMitta:arvo:11.85,yksik",,,"1","arvo:9.97,yksikko:metri","arvo:9.97,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"382962","7300903","lat:65.8080713755985,lon:24.4399625667531","arvo:63.3,yksikko:metri",L-1075,,"tunnus:851,nimi:Tornio","tienumero:921,tieosa:2,etaisyys:2470,ajorata:0,nimi:Lautiosaari-Tornio,sijainti:oletus",Kaakamojoen silta,nimi:Lapin ELY-keskus,"nimi:Kaakamojoki,sijainti:alittava",,,2022-04-12,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.210293642093,65.8396928504282,"852593",1.2.246.578.1.15.1402134,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen jatkuva palkki,lyhenne:jBjp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:20,yksikko:metri,kohtisuoraPituus:arvo:14.81,yksikko:metri,vapaaaukko:mitta:arvo:18.35,yksikko:metri,kohtisuoraMitta:arvo:13.59",,,"2","arvo:12.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"372624","7304872","lat:65.8396928482624,lon:24.2102936379196","arvo:74,yksikko:metri",L-2134,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:2,etaisyys:3238,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:921,tieosa:3,etaisyys:6263,ajorata:0,nimi:Lautiosaari-Tornio,sijainti:alittava,tienumero:70921,tieosa:974,etaisyys:1400,ajorata:0,sijainti:alittava",Vuotinsaaren risteyssilta,nimi:Lapin ELY-keskus,,,,2022-03-09,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta,tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta","tunnus:S,nimi:S","tunnus:TIE,nimi:Tieverkko",./0.png
24.2199912436476,65.8385672797419,"852601",1.2.246.578.1.15.1405168,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen putki,lyhenne:Tputki,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:3,yksikko:metri,vapaaaukko:mitta:arvo:3,yksikko:metri,alikulkukorkeus:arvo:1,yksikko:metri",,,"1","arvo:38.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"373061","7304727","lat:65.8385672775774,lon:24.2199912395781","arvo:3,yksikko:metri",L-5168,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:2,etaisyys:2783,ajorata:1,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:29,tieosa:2,etaisyys:2781,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:oletus,tienumero:70029,tieosa:935,etaisyys:227,ajorata:0,sijainti:oletu",Vuotinputaan silta,nimi:Lapin ELY-keskus,,,,2022-04-29,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.5468495025531,65.7920922228402,"852824",1.2.246.578.1.15.1402320,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen palkki,lyhenne:Bp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:4.8,yksikko:metri,vapaaaukko:mitta:arvo:4.5,yksikko:metrinumero:2,rakennetyypit:nimi:Teräksinen levypalkki, ajorata alhaalla,lyhenne:Tlevyp,jan",,,"2","arvo:3.86,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"387777","7298928","lat:65.7920922207051,lon:24.5468495009311","arvo:90,yksikko:metri",L-2320,"ratanumero:008,ratakilometri:864,etaisyys:987,sijaintiraide:008 YV-KJÄ,nimi:Oulu-Laurila,sijainti:oletus","tunnus:240,nimi:Kemi",,Kemijoki-lsohaaran ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1",sijainti:alittava,"edeltavanJanteenNumero:1,pituus:arvo:0.75,yksikko:metri,edeltavanJanteenNumero:2,pituus:arvo:0.8200000000000001,yksikko:metri,edeltavanJanteenNumero:3,pituus:arvo:0.8200000000000001,yksikko:metri,edeltavanJanteenNumero:4,pituus:arvo:0.8200000000000001,yk",,2022-05-22,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.546035771271,65.792599851966,"852853",1.2.246.578.1.15.1402321,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen levypalkki, ajorata alhaalla,lyhenne:Tlevyp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:8.6,yksikko:metrinumero:2,rakennetyypit:nimi:Teräksinen levypalkki, ajorata alhaalla,lyhenne:Tlevyp,jannetyyppi:nimi:Tava",,,"1",,,"nimi:Väylävirasto,yTunnus:1010547-1",,"387742","7298986","lat:65.7925998498309,lon:24.5460357696449","arvo:54,yksikko:metri",L-2321,"ratanumero:008,ratakilometri:865,etaisyys:54,sijaintiraide:008 YV-KJÄ,nimi:Oulu-Laurila,sijainti:oletus","tunnus:241,nimi:Keminmaa","tienumero:70921,tieosa:951,etaisyys:959,ajorata:0,nimi:*****,sijainti:oletus,tienumero:921,tieosa:1,etaisyys:955,ajorata:0,nimi:Lautiosaari-Tornio,sijainti:oletus",Silta turbiinikanavan ja uit.auk. yli,"nimi:Väylävirasto,yTunnus:1010547-1","nimi:Kemijoki,sijainti:alittava",,,2022-05-22,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.5472247491471,65.8210051200551,"852854",1.2.246.578.1.15.1402322,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laatta,lyhenne:Bl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:3,yksikko:metri,vapaaaukko:mitta:arvo:2.5,yksikko:metri,alikulkukorkeus:arvo:1.8,yksikko:metri",,,"1","arvo:5.2,yksikko:metri","arvo:5.2,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"387920","7302148","lat:65.8210051179201,lon:24.5472247475263","arvo:9,yksikko:metri",L-2322,"ratanumero:008,ratakilometri:868,etaisyys:901,sijaintiraide:008 YV-KJÄ,nimi:Laurila-Kemijärvi,sijainti:oletus","tunnus:241,nimi:Keminmaa",,Hervanojan ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1",sijainti:alittava,,,2022-05-23,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,,./0.png
24.1641878171511,65.8430751116357,"852998",1.2.246.578.1.15.1402382,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva holvi,lyhenne:Bjh,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:2.25,yksikko:metri,vapaaaukko:mitta:arvo:2.15,yksikko:metri,alikulkukorkeus:arvo:2.25,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbet",3metri,,"2","arvo:15.7,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"370537","7305343","lat:65.8430751094636,lon:24.1641878124534","arvo:25,yksikko:metri",L-2382,"ratanumero:513,ratakilometri:884,etaisyys:949,sijaintiraide:TOR 018,sijainti:oletus,ratanumero:513,ratakilometri:884,etaisyys:947,sijaintiraide:TOR 015,nimi:Laurila-Tornio-raja,sijainti:oletus,ratanumero:513,ratakilometri:884,etaisyys:947,sijaintiraide:T","tunnus:851,nimi:Tornio","tienumero:70029,tieosa:971,etaisyys:43,ajorata:0,nimi:Aukiokatu,sijainti:alittava",Vanhan kemintien alikulkusilta 1,"nimi:Väylävirasto,yTunnus:1010547-1",,,,2022-05-22,,"tunnus:19,nimi:Alikulkusilta,kuvaus:Rautatiesilta, joka johtaa tien yli","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1669955364098,65.8313195712832,"852999",1.2.246.578.1.15.1402384,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen ristikko, ajorata alhaalla,lyhenne:Tr,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:42,yksikko:metri,kohtisuoraPituus:arvo:42,yksikko:metri,vapaaaukko:mitta:arvo:38,yksikko:metri,kohtisuoraMitta:arvo:38,yksikko:",,,"1","arvo:5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"370606","7304028","lat:65.8313195691115,lon:24.1669955317464","arvo:143.4,yksikko:metri",L-2384,"ratanumero:513,ratakilometri:886,etaisyys:341,sijaintiraide:513,nimi:Laurila-Tornio-raja,sijainti:oletus","tunnus:851,nimi:Tornio",,Pirkkiönjoen ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1","nimi:Kirkkopudas (Pirkkiönjoki),sijainti:alittava","edeltavanJanteenNumero:1,pituus:arvo:1,yksikko:metri,kohtisuoraPituus:arvo:1,yksikko:metri,edeltavanJanteenNumero:2,pituus:arvo:1,yksikko:metri,kohtisuoraPituus:arvo:1,yksikko:metri",,2022-05-22,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.1516940198496,65.8278570124078,"853003",1.2.246.578.1.15.1402385,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen ristikko, ajorata alhaalla,lyhenne:Tr,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:61.8,yksikko:metri,vapaaaukko:mitta:arvo:60,yksikko:metrinumero:2,rakennetyypit:nimi:Teräksinen ristikko, ajorata alhaalla,lyhe",,,"3","arvo:5.3,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"369890","7303674","lat:65.8278570102339,lon:24.1516940150018","arvo:410,yksikko:metri",L-2385,"ratanumero:513,ratakilometri:887,etaisyys:145,sijaintiraide:513,nimi:Laurila-Tornio-raja,sijainti:oletus","tunnus:851,nimi:Tornio",,Tornionjoen ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1",sijainti:alittava,,,2022-05-22,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.575734670853,65.7667793069685,"853012",1.2.246.578.1.15.1402387,liikennointi-lopetettu,"numero:1,rakennetyypit:nimi:Teräsbetoninen kaukalopalkki,lyhenne:Bkaup,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:2.1,yksikko:metrinumero:2,rakennetyypit:nimi:Teräsbetoninen kaukalopalkki,lyhenne:Bkaup,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:",,,"1","arvo:6,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"388989","7296057","lat:65.7667793048351,lon:24.5757346693697","arvo:19,yksikko:metri",L-2387,"ratanumero:519,ratakilometri:864,etaisyys:547,sijaintiraide:519,nimi:Lautiosaari-Elijärvi (suljettu),sijainti:oletus","tunnus:241,nimi:Keminmaa",,Marttalanojan ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1",sijainti:alittava,,,2022-05-22,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
24.5417218494901,65.7844060844807,"853043",1.2.246.578.1.15.1401566,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva kotelopalkki,lyhenne:Bjkp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:28,yksikko:metri,vapaaaukko:mitta:arvo:26.6,yksikko:metri,kohtisuoraMitta:arvo:26.6,yksikko:metri,alikulkukorkeus:arvo:3.7,yksi",,,"1","arvo:13,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"387509","7298081","lat:65.7844060823453,lon:24.5417218478427","arvo:99.6,yksikko:metri",L-1566,,"tunnus:240,nimi:Kemi","tienumero:4,tieosa:426,etaisyys:3465,ajorata:1,nimi:Helsinki-Utsjoki,sijainti:oletus",Vähähaaran silta,nimi:Lapin ELY-keskus,"nimi:Kemijoki Vähähaara,sijainti:alittava",,,2022-05-27,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta","tunnus:E,nimi:E","tunnus:TIE,nimi:Tieverkko",./0.png
